Id,lat,lon
144034966,42.551519997675,-83.211672512447
144044721,42.553988803436,-83.187151757622
144044723,42.553956700747,-83.187397850299
144044724,42.553831936118,-83.18698135353
144134027,42.534746594045,-83.195736335216
144134028,42.534609424199,-83.195694006605
14418808,42.552908418026,-83.192834185061
144207293,42.549610851588,-83.205665202441
144207300,42.549591279845,-83.218662768239
144227567,42.540418669833,-83.234081362949
144228268,42.542697835035,-83.199399226904
144228689,42.544534519568,-83.245147738254
14427080,42.538281368342,-83.196890523283
144436550,42.550047842111,-83.235935859026
144436551,42.550823335792,-83.235876934247
144436552,42.550868891436,-83.236278595047
144484496,42.540437864391,-83.215017478548
144484497,42.540059840558,-83.214957464121
144484499,42.539872085927,-83.215504299484
144494525,42.55602711465,-83.228995307921
14459259,42.538495735516,-83.238560232911
144630259,42.534306753676,-83.214640125267
144630260,42.534451928239,-83.214619421966
144630262,42.533591777335,-83.215251166008
14470364,42.532468979495,-83.228557269661
144731841,42.547248831274,-83.224990937498
144761269,42.534704768348,-83.196671923248
144802009,42.53660737655,-83.23739598656
14484357,42.555208370348,-83.226359450829
